sample	CN_call	Prop	WGD
PU008-PE_2_R5	-2	0	Diploid
PU008-PE_2_R5	2	0.0183099577400538	Diploid
PU008-PE_2_R5	-3	0	Diploid
PU008-PE_2_R5	-6	0	Diploid
PU008-PE_2_R12	-1	0.0689228727141079	Diploid
PU008-PE_2_R12	2	0.0491116538085793	Diploid
PU008-PE_2_R12	3	0.0245008617530813	Diploid
PU008-PE_2_R12	-2	0	Diploid
PU008-PE_2_R12	1	0.198504032992923	Diploid
PU008-PE_2_R12	-5	0	Diploid
PU008-PE_2_R12	-3	0	Diploid
PU008-PE_2_R12	-6	0	Diploid
PU008-PE_2_R12	5	0	Diploid
PU008-PE_2_R12	4	0.0116881874430473	Diploid
PU008-PE_2_R12	0	0.647272391288261	Diploid
PU008-PE_2_R12	-4	0	Diploid
PU009-AD_1_R1	-2	0.23908741695308	WGD
PU009-AD_1_R1	-6	0	WGD
PU009-AD_1_R1	4	0	WGD
PU009-AD_1_R1	-4	0.0641854449030326	WGD
PU009-AD_1_R1	-5	0	WGD
PU009-AD_1_R1	3	0	WGD
PU009-AD_1_R1	-3	0.370815555439867	WGD
PU009-AD_1_R1	1	0.105804758742719	WGD
PU009-AD_1_R1	-1	0.10670009525708	WGD
PU009-AD_1_R1	0	0.113406728704221	WGD
PU009-AD_1_R1	5	0	WGD
PU009-AD_1_R1	2	0	WGD
PU009-LI_1_R1	-4	0.0644066632415595	WGD
PU009-LI_1_R1	1	0.0974139708177173	WGD
PU009-LI_1_R1	4	0	WGD
PU009-LI_1_R1	3	0	WGD
PU009-LI_1_R1	2	0	WGD
PU009-LI_1_R1	-2	0.263745951577968	WGD
PU009-LI_1_R1	0	0.112282733451544	WGD
PU009-LI_1_R1	5	0	WGD
PU009-LI_1_R1	-5	8.73654177128908e-05	WGD
PU009-LI_1_R1	-1	0.0730400110963231	WGD
PU009-LI_1_R1	-3	0.389023304397175	WGD
PU009-LI_1_R1	-6	0	WGD
PU009-LI_4_R1	2	0	WGD
PU009-LI_4_R1	0	0.127284979939809	WGD
PU009-LI_4_R1	-6	0	WGD
PU009-LI_4_R1	-1	0.0737554691662051	WGD
PU009-LI_4_R1	3	0	WGD
PU009-LI_4_R1	-2	0.276566771491174	WGD
PU009-LI_4_R1	-5	0	WGD
PU009-LI_4_R1	-3	0.375764965278184	WGD
PU009-LI_4_R1	1	0.0824498008543155	WGD
PU009-LI_4_R1	-4	0.0641780132703121	WGD
PU009-LI_4_R1	5	0	WGD
PU009-LI_4_R1	4	0	WGD
PU009-LI_4_R2	0	0.10341321628065	WGD
PU009-LI_4_R2	2	0	WGD
PU009-LI_4_R2	-1	0.0995772352946038	WGD
PU009-LI_4_R2	-6	0	WGD
PU009-LI_4_R2	-5	0	WGD
PU009-LI_4_R2	-3	0.354655739406865	WGD
PU009-LI_4_R2	-4	0.0641780132703121	WGD
PU009-LI_4_R2	3	0	WGD
PU009-LI_4_R2	1	0.106435235170906	WGD
PU009-LI_4_R2	5	0	WGD
PU009-LI_4_R2	4	0	WGD
PU009-LI_4_R2	-2	0.271740560576663	WGD
PU009-LNa_1_R4	-2	0.227553780908065	WGD
PU009-LNa_1_R4	0	0.0773755171221938	WGD
PU009-LNa_1_R4	-6	0	WGD
PU009-LNa_1_R4	2	0	WGD
PU009-LNa_1_R4	4	0	WGD
PU009-LNa_1_R4	3	0	WGD
PU009-LNa_1_R4	-5	8.73261647753013e-05	WGD
PU009-LNa_1_R4	5	0	WGD
PU009-LNa_1_R4	-1	0.23133259054491	WGD
PU009-LNa_1_R4	-3	0.181658115459334	WGD
PU009-LNa_1_R4	1	0.173019688220866	WGD
PU009-LNa_1_R4	-4	0.108972981579857	WGD
PU009-LNa_1_R1	-2	0.312498379117965	WGD
PU009-LNa_1_R1	3	0	WGD
PU009-LNa_1_R1	5	0	WGD
PU009-LNa_1_R1	0	0.153040409470244	WGD
PU009-LNa_1_R1	1	0.0577278324328763	WGD
PU009-LNa_1_R1	-6	0	WGD
PU009-LNa_1_R1	4	0	WGD
PU009-LNa_1_R1	-3	0.232423147819187	WGD
PU009-LNa_1_R1	-1	0.11158263466608	WGD
PU009-LNa_1_R1	-4	0.128283734540495	WGD
PU009-LNa_1_R1	-5	0.00444386195315265	WGD
PU009-LNa_1_R1	2	0	WGD
PU009-LNa_1_R3	-3	0	WGD
PU009-LNa_1_R3	4	0	WGD
PU009-LNa_1_R3	-1	0.319720164537043	WGD
PU009-LNa_1_R3	5	0	WGD
PU009-LNa_1_R3	3	0.00261828533990061	WGD
PU009-LNa_1_R3	-5	0	WGD
PU009-LNa_1_R3	0	0.314103586137427	WGD
PU009-LNa_1_R3	1	0.122366483850978	WGD
PU009-LNa_1_R3	-6	0	WGD
PU009-LNa_1_R3	-2	0.164984920977652	WGD
PU009-LNa_1_R3	-4	0	WGD
PU009-LNa_1_R3	2	0.076206559157	WGD
PU009-LNa_2_R1	2	0	WGD
PU009-LNa_2_R1	0	0.109422798797236	WGD
PU009-LNa_2_R1	3	0	WGD
PU009-LNa_2_R1	-2	0.252438024971812	WGD
PU009-LNa_2_R1	-5	8.73262821205091e-05	WGD
PU009-LNa_2_R1	4	0	WGD
PU009-LNa_2_R1	-1	0.137226659709545	WGD
PU009-LNa_2_R1	-6	0	WGD
PU009-LNa_2_R1	-4	0.070723255795956	WGD
PU009-LNa_2_R1	-3	0.33363186120361	WGD
PU009-LNa_2_R1	1	0.096470073239721	WGD
PU009-LNa_2_R1	5	0	WGD
PU009-LNa_2_R2	0	0.111165576369169	WGD
PU009-LNa_2_R2	2	0	WGD
PU009-LNa_2_R2	4	0	WGD
PU009-LNa_2_R2	1	0.0947061513083321	WGD
PU009-LNa_2_R2	5	0	WGD
PU009-LNa_2_R2	-2	0.220914882946349	WGD
PU009-LNa_2_R2	-6	0	WGD
PU009-LNa_2_R2	-5	8.74152449979456e-05	WGD
PU009-LNa_2_R2	-3	0.368975389616445	WGD
PU009-LNa_2_R2	3	0	WGD
PU009-LNa_2_R2	-4	0.0698864742834274	WGD
PU009-LNa_2_R2	-1	0.13426411023128	WGD
PU009-LNa_2_R3	5	0	WGD
PU009-LNa_2_R3	-2	0.214139911132238	WGD
PU009-LNa_2_R3	-3	0.371808183329671	WGD
PU009-LNa_2_R3	0	0.126716515941491	WGD
PU009-LNa_2_R3	1	0.0818842033020502	WGD
PU009-LNa_2_R3	2	0	WGD
PU009-LNa_2_R3	-4	0.0716787545268984	WGD
PU009-LNa_2_R3	3	0	WGD
PU009-LNa_2_R3	-6	0	WGD
PU009-LNa_2_R3	4	0	WGD
PU009-LNa_2_R3	-5	8.73262046487847e-05	WGD
PU009-LNa_2_R3	-1	0.133685105563002	WGD
PU009-SP_1_R1	1	0.0962403791512564	WGD
PU009-SP_1_R1	-5	8.68577803571851e-06	WGD
PU009-SP_1_R1	-4	0.0643934810737499	WGD
PU009-SP_1_R1	3	0	WGD
PU009-SP_1_R1	-3	0.347131240978288	WGD
PU009-SP_1_R1	5	0	WGD
PU009-SP_1_R1	-2	0.28115029366366	WGD
PU009-SP_1_R1	4	0	WGD
PU009-SP_1_R1	0	0.0907342868847397	WGD
PU009-SP_1_R1	2	0	WGD
PU009-SP_1_R1	-6	0	WGD
PU009-SP_1_R1	-1	0.12034163247027	WGD
PU009-ST_4_R1	0	0.0636544456544942	WGD
PU009-ST_4_R1	-1	0.138599655707078	WGD
PU009-ST_4_R1	-5	9.60516437009393e-05	WGD
PU009-ST_4_R1	-4	0.0624300255790032	WGD
PU009-ST_4_R1	-3	0.325819766877011	WGD
PU009-ST_4_R1	-6	0	WGD
PU009-ST_4_R1	1	0.147891191023663	WGD
PU009-ST_4_R1	3	0	WGD
PU009-ST_4_R1	2	0	WGD
PU009-ST_4_R1	5	0	WGD
PU009-ST_4_R1	-2	0.261508863515049	WGD
PU009-ST_4_R1	4	0	WGD
PU009-ST_7_R1	0	0.0887700382144578	WGD
PU009-ST_7_R1	5	0	WGD
PU009-ST_7_R1	3	0	WGD
PU009-ST_7_R1	4	0	WGD
PU009-ST_7_R1	-1	0.138888184199811	WGD
PU009-ST_7_R1	-2	0.267282669346316	WGD
PU009-ST_7_R1	2	0	WGD
PU009-ST_7_R1	-3	0.344827800839966	WGD
PU009-ST_7_R1	1	0.0960488368698707	WGD
PU009-ST_7_R1	-6	0	WGD
PU009-ST_7_R1	-4	0.0641824705295783	WGD
PU009-ST_7_R1	-5	0	WGD
PU009-STa_1_R1	0	0.0856609611907479	WGD
PU009-STa_1_R1	4	0	WGD
PU009-STa_1_R1	1	0.119263868336482	WGD
PU009-STa_1_R1	-2	0.28534008406426	WGD
PU009-STa_1_R1	-3	0.241078082141628	WGD
PU009-STa_1_R1	5	0	WGD
PU009-STa_1_R1	-5	0	WGD
PU009-STa_1_R1	-4	0.1339142389776	WGD
PU009-STa_1_R1	3	0	WGD
PU009-STa_1_R1	-1	0.134742765289282	WGD
PU009-STa_1_R1	2	0	WGD
PU009-STa_1_R1	-6	0	WGD
PU010-BR_1_R1	-2	0	Diploid
PU010-BR_1_R1	-3	0	Diploid
PU010-BR_1_R1	-4	0	Diploid
PU010-BR_1_R1	4	0	Diploid
PU010-BR_1_R1	-5	0	Diploid
PU010-BR_1_R1	0	0.79227898745047	Diploid
PU010-BR_1_R1	-6	0	Diploid
PU010-BR_1_R1	1	0.126661592220138	Diploid
PU010-BR_1_R1	5	0	Diploid
PU010-BR_1_R1	2	0.0340121588123019	Diploid
PU010-BR_1_R1	3	0.000325927212438531	Diploid
PU010-BR_1_R1	-1	0.0467213343046515	Diploid
PU010-LI_3_R2	-6	0	Diploid
PU010-LI_3_R2	5	9.56802862059341e-06	Diploid
PU010-LI_3_R2	0	0.727294323058476	Diploid
PU010-LI_3_R2	-2	0	Diploid
PU010-LI_3_R2	2	0.0407991389121941	Diploid
PU010-LI_3_R2	-1	0.0200529589133368	Diploid
PU010-LI_3_R2	4	5.94922076762826e-05	Diploid
PU010-LI_3_R2	-4	0	Diploid
PU010-LI_3_R2	-5	0	Diploid
PU010-LI_3_R2	-3	0	Diploid
PU010-LI_3_R2	1	0.191164782633167	Diploid
PU010-LI_3_R2	3	0.0206197362465299	Diploid
PU010-LI_10_R1	-2	0	Diploid
PU010-LI_10_R1	-4	0	Diploid
PU010-LI_10_R1	0	0.694578917214041	Diploid
PU010-LI_10_R1	-5	0	Diploid
PU010-LI_10_R1	5	9.5682189095608e-06	Diploid
PU010-LI_10_R1	-3	0	Diploid
PU010-LI_10_R1	-1	0.0383820834536706	Diploid
PU010-LI_10_R1	-6	0	Diploid
PU010-LI_10_R1	4	0.00855152316663992	Diploid
PU010-LI_10_R1	2	0.0603322140136958	Diploid
PU010-LI_10_R1	1	0.175688107263519	Diploid
PU010-LI_10_R1	3	0.0224575866695239	Diploid
PU010-LU_2_R1	-2	0	Diploid
PU010-LU_2_R1	0	0.722813252570132	Diploid
PU010-LU_2_R1	4	0	Diploid
PU010-LU_2_R1	3	0.000126454103906844	Diploid
PU010-LU_2_R1	-3	0	Diploid
PU010-LU_2_R1	5	0	Diploid
PU010-LU_2_R1	-1	0.0830297632569087	Diploid
PU010-LU_2_R1	-4	0	Diploid
PU010-LU_2_R1	1	0.108413547490523	Diploid
PU010-LU_2_R1	-5	0	Diploid
PU010-LU_2_R1	-6	0	Diploid
PU010-LU_2_R1	2	0.0856169825785294	Diploid
PU010-LU_2_R2	-2	0	Diploid
PU010-LU_2_R2	4	0	Diploid
PU010-LU_2_R2	5	0	Diploid
PU010-LU_2_R2	-1	0.0835684998197689	Diploid
PU010-LU_2_R2	-4	0	Diploid
PU010-LU_2_R2	1	0.106497609706846	Diploid
PU010-LU_2_R2	3	0.000126454099080209	Diploid
PU010-LU_2_R2	2	0.0892863735122088	Diploid
PU010-LU_2_R2	-6	0	Diploid
PU010-LU_2_R2	-5	0	Diploid
PU010-LU_2_R2	0	0.720521062862096	Diploid
PU010-LU_2_R2	-3	0	Diploid
PU010-LU_2_R3	-6	0	Diploid
PU010-LU_2_R3	2	0.0816203613890049	Diploid
PU010-LU_2_R3	4	0	Diploid
PU010-LU_2_R3	5	0	Diploid
PU010-LU_2_R3	0	0.720082048443972	Diploid
PU010-LU_2_R3	-2	0	Diploid
PU010-LU_2_R3	-1	0.0830878587998589	Diploid
PU010-LU_2_R3	-5	0	Diploid
PU010-LU_2_R3	1	0.115083277268084	Diploid
PU010-LU_2_R3	-3	0	Diploid
PU010-LU_2_R3	-4	0	Diploid
PU010-LU_2_R3	3	0.000126454099080209	Diploid
PU010-LU_3_R2	-6	0	Diploid
PU010-LU_3_R2	-1	0.0374809849744047	Diploid
PU010-LU_3_R2	5	0	Diploid
PU010-LU_3_R2	3	6.90616560034856e-05	Diploid
PU010-LU_3_R2	-5	0	Diploid
PU010-LU_3_R2	4	0	Diploid
PU010-LU_3_R2	2	0.058176802750812	Diploid
PU010-LU_3_R2	0	0.760821601056298	Diploid
PU010-LU_3_R2	-3	0	Diploid
PU010-LU_3_R2	-2	0	Diploid
PU010-LU_3_R2	-4	0	Diploid
PU010-LU_3_R2	1	0.143451549562482	Diploid
PU010-PC_1_R1	4	5.94934187602507e-05	Diploid
PU010-PC_1_R1	5	9.56822339712839e-06	Diploid
PU010-PC_1_R1	0	0.68723742107338	Diploid
PU010-PC_1_R1	-2	0	Diploid
PU010-PC_1_R1	3	0.020677498933512	Diploid
PU010-PC_1_R1	1	0.207447248589639	Diploid
PU010-PC_1_R1	-3	0	Diploid
PU010-PC_1_R1	-4	0	Diploid
PU010-PC_1_R1	2	0.0378798032916311	Diploid
PU010-PC_1_R1	-1	0.0466889664696803	Diploid
PU010-PC_1_R1	-5	0	Diploid
PU010-PC_1_R1	-6	0	Diploid
PU010-ST_2_R4	4	9.5702046233001e-06	Diploid
PU010-ST_2_R4	-6	0	Diploid
PU010-ST_2_R4	-2	0	Diploid
PU010-ST_2_R4	5	0	Diploid
PU010-ST_2_R4	0	0.72507973380475	Diploid
PU010-ST_2_R4	-3	0	Diploid
PU010-ST_2_R4	1	0.153149204700092	Diploid
PU010-ST_2_R4	-1	0.01945530147042	Diploid
PU010-ST_2_R4	3	0.0162537464369693	Diploid
PU010-ST_2_R4	2	0.0860524433831451	Diploid
PU010-ST_2_R4	-5	0	Diploid
PU010-ST_2_R4	-4	0	Diploid
PU010-ST_4_R5	4	5.94934616317623e-05	Diploid
PU010-ST_4_R5	2	0.0378356158796776	Diploid
PU010-ST_4_R5	-3	0	Diploid
PU010-ST_4_R5	-2	0	Diploid
PU010-ST_4_R5	5	9.56823029207927e-06	Diploid
PU010-ST_4_R5	0	0.686750421583669	Diploid
PU010-ST_4_R5	1	0.220068537414454	Diploid
PU010-ST_4_R5	-1	0.0345982578472597	Diploid
PU010-ST_4_R5	3	0.0206781055830159	Diploid
PU010-ST_4_R5	-5	0	Diploid
PU010-ST_4_R5	-4	0	Diploid
PU010-ST_4_R5	-6	0	Diploid
PU010-ST_4_R6	3	0.0383871257083137	Diploid
PU010-ST_4_R6	-4	0	Diploid
PU010-ST_4_R6	1	0.15994174404222	Diploid
PU010-ST_4_R6	2	0.0767981747525566	Diploid
PU010-ST_4_R6	-6	0	Diploid
PU010-ST_4_R6	-2	0	Diploid
PU010-ST_4_R6	-1	0.020493988498136	Diploid
PU010-ST_4_R6	0	0.70431205587868	Diploid
PU010-ST_4_R6	5	9.56821854449409e-06	Diploid
PU010-ST_4_R6	-5	0	Diploid
PU010-ST_4_R6	4	5.73429015492382e-05	Diploid
PU010-ST_4_R6	-3	0	Diploid
PU010-ST_1_R3	-6	0	Diploid
PU010-ST_1_R3	5	9.57147647886026e-06	Diploid
PU010-ST_1_R3	2	0.0481005393045496	Diploid
PU010-ST_1_R3	0	0.747322494496391	Diploid
PU010-ST_1_R3	4	5.95136458124111e-05	Diploid
PU010-ST_1_R3	-2	0	Diploid
PU010-ST_1_R3	3	0.021975140335493	Diploid
PU010-ST_1_R3	-3	0	Diploid
PU010-ST_1_R3	-4	0	Diploid
PU010-ST_1_R3	1	0.133387505519764	Diploid
PU010-ST_1_R3	-5	0	Diploid
PU010-ST_1_R3	-1	0.0491452352215117	Diploid
PU010-ST_2_R2	4	0	Diploid
PU010-ST_2_R2	-5	0	Diploid
PU010-ST_2_R2	0	0.751722026834033	Diploid
PU010-ST_2_R2	-6	0	Diploid
PU010-ST_2_R2	1	0.16496248342407	Diploid
PU010-ST_2_R2	-4	0	Diploid
PU010-ST_2_R2	2	0.0513558201756152	Diploid
PU010-ST_2_R2	-3	0	Diploid
PU010-ST_2_R2	3	0.016283624229138	Diploid
PU010-ST_2_R2	5	0	Diploid
PU010-ST_2_R2	-1	0.0156760453371443	Diploid
PU010-ST_2_R2	-2	0	Diploid
PA011-AD_1_R2	-5	0.00410782283109926	WGD
PA011-AD_1_R2	-2	0.310530117432757	WGD
PA011-AD_1_R2	-3	0.0880012710498413	WGD
PA011-AD_1_R2	3	0	WGD
PA011-AD_1_R2	2	0	WGD
PA011-AD_1_R2	4	0	WGD
PA011-AD_1_R2	1	0.151676846094321	WGD
PA011-AD_1_R2	-6	0	WGD
PA011-AD_1_R2	5	0	WGD
PA011-AD_1_R2	0	0.19963987340485	WGD
PA011-AD_1_R2	-4	0	WGD
PA011-AD_1_R2	-1	0.246044069187131	WGD
PA011-DI_4_R1	-2	0.336608083837911	WGD
PA011-DI_4_R1	-6	0	WGD
PA011-DI_4_R1	3	0	WGD
PA011-DI_4_R1	-3	0.00377045926612651	WGD
PA011-DI_4_R1	-5	0.00410745330616569	WGD
PA011-DI_4_R1	-1	0.320719063384882	WGD
PA011-DI_4_R1	0	0.180697766462122	WGD
PA011-DI_4_R1	4	0	WGD
PA011-DI_4_R1	2	0	WGD
PA011-DI_4_R1	-4	0	WGD
PA011-DI_4_R1	5	0	WGD
PA011-DI_4_R1	1	0.154097173742793	WGD
PA011-LI_1_R1	-2	0.390906629870489	WGD
PA011-LI_1_R1	2	0	WGD
PA011-LI_1_R1	3	0	WGD
PA011-LI_1_R1	0	0.200173474713974	WGD
PA011-LI_1_R1	4	0	WGD
PA011-LI_1_R1	1	0.161277993596622	WGD
PA011-LI_1_R1	-5	0.00410782340929862	WGD
PA011-LI_1_R1	-3	0.0449517247221009	WGD
PA011-LI_1_R1	-6	0	WGD
PA011-LI_1_R1	5	0	WGD
PA011-LI_1_R1	-1	0.198582353687517	WGD
PA011-LI_1_R1	-4	0	WGD
PA011-LI_3_R1	3	0	WGD
PA011-LI_3_R1	4	0	WGD
PA011-LI_3_R1	1	0.165257010167455	WGD
PA011-LI_3_R1	-2	0.338258824905478	WGD
PA011-LI_3_R1	-4	0	WGD
PA011-LI_3_R1	-6	0	WGD
PA011-LI_3_R1	0	0.168605148260566	WGD
PA011-LI_3_R1	2	0	WGD
PA011-LI_3_R1	-5	0.00410710233981175	WGD
PA011-LI_3_R1	5	0	WGD
PA011-LI_3_R1	-1	0.320231213750343	WGD
PA011-LI_3_R1	-3	0.00354070057634676	WGD
PA011-LN_1_R1	2	0	WGD
PA011-LN_1_R1	4	0	WGD
PA011-LN_1_R1	-2	0.398130538858677	WGD
PA011-LN_1_R1	0	0.145241980247188	WGD
PA011-LN_1_R1	-1	0.286953114869739	WGD
PA011-LN_1_R1	-4	0	WGD
PA011-LN_1_R1	-3	0.00307888587747139	WGD
PA011-LN_1_R1	-6	0	WGD
PA011-LN_1_R1	5	0	WGD
PA011-LN_1_R1	3	0	WGD
PA011-LN_1_R1	1	0.162488096082968	WGD
PA011-LN_1_R1	-5	0.00410738406395664	WGD
PA011-LU_4_R1	0	0.0998558013829055	WGD
PA011-LU_4_R1	4	0	WGD
PA011-LU_4_R1	2	0	WGD
PA011-LU_4_R1	-2	0.389459833912097	WGD
PA011-LU_4_R1	-5	0.004107462549789	WGD
PA011-LU_4_R1	-1	0.328460763561999	WGD
PA011-LU_4_R1	-4	5.18531857689425e-05	WGD
PA011-LU_4_R1	1	0.166347312566918	WGD
PA011-LU_4_R1	-3	0.0117169728405222	WGD
PA011-LU_4_R1	-6	0	WGD
PA011-LU_4_R1	3	0	WGD
PA011-LU_4_R1	5	0	WGD
PA011-LU_6_R1	-4	0	WGD
PA011-LU_6_R1	-2	0.385701554375304	WGD
PA011-LU_6_R1	-6	0	WGD
PA011-LU_6_R1	3	0	WGD
PA011-LU_6_R1	4	0	WGD
PA011-LU_6_R1	-5	0.00413988359195161	WGD
PA011-LU_6_R1	5	0	WGD
PA011-LU_6_R1	1	0.155428166386361	WGD
PA011-LU_6_R1	-3	0.00680023202000483	WGD
PA011-LU_6_R1	-1	0.218144820046853	WGD
PA011-LU_6_R1	2	0	WGD
PA011-LU_6_R1	0	0.229785343579526	WGD
PA011-PA_1_R1	-5	0.00413263543153155	WGD
PA011-PA_1_R1	4	0	WGD
PA011-PA_1_R1	0	0.172734929217151	WGD
PA011-PA_1_R1	-6	0	WGD
PA011-PA_1_R1	2	0	WGD
PA011-PA_1_R1	-4	0	WGD
PA011-PA_1_R1	3	0	WGD
PA011-PA_1_R1	-2	0.383957609670869	WGD
PA011-PA_1_R1	1	0.16090469437536	WGD
PA011-PA_1_R1	-3	0.0135737864640056	WGD
PA011-PA_1_R1	-1	0.264696344841082	WGD
PA011-PA_1_R1	5	0	WGD
PA011-PR_1_R1	1	0.151774340311115	WGD
PA011-PR_1_R1	4	0	WGD
PA011-PR_1_R1	-1	0.260382578795062	WGD
PA011-PR_1_R1	0	0.12372311314022	WGD
PA011-PR_1_R1	-6	0	WGD
PA011-PR_1_R1	5	0	WGD
PA011-PR_1_R1	-4	0.0104541980953279	WGD
PA011-PR_1_R1	3	0	WGD
PA011-PR_1_R1	-2	0.291647094503983	WGD
PA011-PR_1_R1	-5	0.00524819347761964	WGD
PA011-PR_1_R1	-3	0.156770481676672	WGD
PA011-PR_1_R1	2	0	WGD
PA011-PR_1_R2	-6	0	WGD
PA011-PR_1_R2	0	0.218305734739519	WGD
PA011-PR_1_R2	3	0	WGD
PA011-PR_1_R2	-4	0.00146823537784127	WGD
PA011-PR_1_R2	2	0	WGD
PA011-PR_1_R2	4	0	WGD
PA011-PR_1_R2	-1	0.218421427934624	WGD
PA011-PR_1_R2	-5	0.00414952735837594	WGD
PA011-PR_1_R2	1	0.393221866487609	WGD
PA011-PR_1_R2	5	0	WGD
PA011-PR_1_R2	-2	0.153236956241917	WGD
PA011-PR_1_R2	-3	0.0111962518601135	WGD
PA011-PR_1_R3	3	0	WGD
PA011-PR_1_R3	-1	0.32912390955133	WGD
PA011-PR_1_R3	-5	0.0045935832356905	WGD
PA011-PR_1_R3	-6	0	WGD
PA011-PR_1_R3	5	0	WGD
PA011-PR_1_R3	2	0	WGD
PA011-PR_1_R3	4	0	WGD
PA011-PR_1_R3	-2	0.265836443978059	WGD
PA011-PR_1_R3	1	0.154896937148396	WGD
PA011-PR_1_R3	-4	0.00683075038659503	WGD
PA011-PR_1_R3	-3	0.0850752643762779	WGD
PA011-PR_1_R3	0	0.153643111323652	WGD
PA011-SP_2_R1	3	0	WGD
PA011-SP_2_R1	0	0.190121288005444	WGD
PA011-SP_2_R1	-6	0	WGD
PA011-SP_2_R1	5	0	WGD
PA011-SP_2_R1	2	0	WGD
PA011-SP_2_R1	4	0	WGD
PA011-SP_2_R1	-2	0.393818307160737	WGD
PA011-SP_2_R1	-5	0.00414024547177816	WGD
PA011-SP_2_R1	-1	0.23753765208708	WGD
PA011-SP_2_R1	-4	0	WGD
PA011-SP_2_R1	-3	0.00452000115434773	WGD
PA011-SP_2_R1	1	0.169862506120613	WGD
PA012-LI_3_R1	4	0.00144879107488715	Diploid
PA012-LI_3_R1	5	0.00184152242944419	Diploid
PA012-LI_3_R1	-3	0	Diploid
PA012-LI_3_R1	-2	0	Diploid
PA012-LI_3_R1	2	0.104833790040925	Diploid
PA012-LI_3_R1	0	0.569242438550003	Diploid
PA012-LI_3_R1	-4	0	Diploid
PA012-LI_3_R1	-6	0	Diploid
PA012-LI_3_R1	-5	0	Diploid
PA012-LI_3_R1	1	0.105886214630372	Diploid
PA012-LI_3_R1	-1	0.214534318648919	Diploid
PA012-LI_3_R1	3	0.00221292462544985	Diploid
PA012-LI_3_R2	4	0.00161208317363733	Diploid
PA012-LI_3_R2	0	0.600390134321085	Diploid
PA012-LI_3_R2	-6	0	Diploid
PA012-LI_3_R2	2	0.102278993377008	Diploid
PA012-LI_3_R2	1	0.0793540241656541	Diploid
PA012-LI_3_R2	-5	0	Diploid
PA012-LI_3_R2	5	0.00161509372233081	Diploid
PA012-LI_3_R2	-1	0.212810459487954	Diploid
PA012-LI_3_R2	3	0.00193921175233015	Diploid
PA012-LI_3_R2	-3	0	Diploid
PA012-LI_3_R2	-2	0	Diploid
PA012-LI_3_R2	-4	0	Diploid
PA012-LI_9_R2	3	0.00189267596499504	Diploid
PA012-LI_9_R2	2	0.0940570261388963	Diploid
PA012-LI_9_R2	5	0.00157578943630266	Diploid
PA012-LI_9_R2	0	0.574228128516894	Diploid
PA012-LI_9_R2	4	0.00167984257533473	Diploid
PA012-LI_9_R2	-2	0	Diploid
PA012-LI_9_R2	1	0.0741433124819537	Diploid
PA012-LI_9_R2	-4	0	Diploid
PA012-LI_9_R2	-3	0	Diploid
PA012-LI_9_R2	-6	0	Diploid
PA012-LI_9_R2	-5	0	Diploid
PA012-LI_9_R2	-1	0.252423224885624	Diploid
PA012-LI_19_R1	4	0.00145117097446724	Diploid
PA012-LI_19_R1	2	0.113268326056749	Diploid
PA012-LI_19_R1	-3	0	Diploid
PA012-LI_19_R1	-2	0	Diploid
PA012-LI_19_R1	0	0.555908771543223	Diploid
PA012-LI_19_R1	-4	0	Diploid
PA012-LI_19_R1	1	0.126667967029544	Diploid
PA012-LI_19_R1	5	0.00180241224225244	Diploid
PA012-LI_19_R1	-1	0.198563134849774	Diploid
PA012-LI_19_R1	-6	0	Diploid
PA012-LI_19_R1	-5	0	Diploid
PA012-LI_19_R1	3	0.00233821730399047	Diploid
PA012-LI_20_R1	4	0.00186321786848622	Diploid
PA012-LI_20_R1	0	0.566163961498913	Diploid
PA012-LI_20_R1	-3	0	Diploid
PA012-LI_20_R1	-2	0	Diploid
PA012-LI_20_R1	2	0.12334971928664	Diploid
PA012-LI_20_R1	5	0.00184238182576581	Diploid
PA012-LI_20_R1	3	0.00206710543696395	Diploid
PA012-LI_20_R1	-6	0	Diploid
PA012-LI_20_R1	-5	0	Diploid
PA012-LI_20_R1	-4	0	Diploid
PA012-LI_20_R1	-1	0.204464321159155	Diploid
PA012-LI_20_R1	1	0.100249292924076	Diploid
PA012-LI_29_R1	-1	0.200063294993224	Diploid
PA012-LI_29_R1	-2	0	Diploid
PA012-LI_29_R1	-4	0	Diploid
PA012-LI_29_R1	4	0.0018624669940829	Diploid
PA012-LI_29_R1	-3	0	Diploid
PA012-LI_29_R1	-6	0	Diploid
PA012-LI_29_R1	-5	0	Diploid
PA012-LI_29_R1	0	0.638140978191809	Diploid
PA012-LI_29_R1	3	0.00188850277499118	Diploid
PA012-LI_29_R1	1	0.0326588383147699	Diploid
PA012-LI_29_R1	5	0.00179957056005815	Diploid
PA012-LI_29_R1	2	0.123586348171065	Diploid
PA012-LN_6_R2	-5	0	Diploid
PA012-LN_6_R2	-1	0.271496156398816	Diploid
PA012-LN_6_R2	4	0.00114985549306412	Diploid
PA012-LN_6_R2	0	0.572611935848089	Diploid
PA012-LN_6_R2	2	0.0953087393248796	Diploid
PA012-LN_6_R2	-6	0	Diploid
PA012-LN_6_R2	1	0.0554977145413454	Diploid
PA012-LN_6_R2	5	0.00167386141263334	Diploid
PA012-LN_6_R2	-2	0	Diploid
PA012-LN_6_R2	3	0.00226173698117255	Diploid
PA012-LN_6_R2	-3	0	Diploid
PA012-LN_6_R2	-4	0	Diploid
